avg_ti,avg_si,max_si,max_ti,min_si,min_ti,std_si,std_ti,blur_avg,blur_min,blur_max,blur_std,bitrate,width,height,MSCN_mean,MSCN_std,train__mos
7.662,44.398,48.177,19.877,36.84,2.035,2.31,3.541,3.524204055,2.905580583,4.314531403,0.317973557,134363,720,1280,1.298853333,0.396776667,1.3636
5.507,63.851,65.147,14.431,62.193,1.368,0.615,2.909,10.4459677,8.319346078,12.4891112,0.907351772,63487836,720,1280,1.296808667,0.402774667,4.5556
5.425,63.694,64.922,14.49,62.075,1.236,0.607,2.952,9.913659277,7.883110759,12.08860038,0.833080331,4751651,720,1280,1.298344667,0.398035333,4.3611
5.378,63.752,64.919,14.544,62.147,1.274,0.6,2.974,9.351224866,7.661283919,10.91907675,0.667430674,1777876,720,1280,1.297667333,0.40016,4.5278
5.26,63.459,64.334,14.59,62.128,1.26,0.494,2.983,8.298138793,7.209833012,9.458341283,0.420111057,683374,720,1280,1.298562667,0.397361333,4.3056
5.049,61.86,62.883,14.332,60.734,0.993,0.392,2.936,7.003143787,6.355949985,8.687310622,0.281006158,338530,720,1280,1.297881333,0.399552,3.6389
4.722,59.543,61.648,13.827,57.522,0.783,0.708,2.959,5.889852624,5.14773175,7.820010701,0.315840009,204095,720,1280,1.298772667,0.396718,2.7778
4.157,55.997,59.355,12.924,51.868,0.57,1.592,2.747,4.972372586,3.966771333,7.088648317,0.46847034,135982,720,1280,1.298088,0.398960667,1.9167
3.243,48.733,53.596,10.43,43.667,0.63,2.548,2.133,3.899349049,3.064241951,5.710478971,0.564415704,84790,720,1280,1.298978667,0.396095333,1.1667
8.066,34.023,36.13,20.345,29.368,2.216,1.517,3.337,4.177942423,3.018955167,5.125852559,0.402705001,57971940,720,1280,1.297037333,0.401525333,4.7647
7.996,33.938,36.068,20.31,29.354,2.06,1.517,3.353,4.013772289,2.956448772,4.975737642,0.376884272,7710577,720,1280,1.298570667,0.396764667,4.7059
7.847,33.762,35.924,20.272,29.197,1.743,1.548,3.395,3.632671439,2.759185712,4.413829287,0.342206742,2714905,720,1280,1.297892,0.398908,4.6176
7.621,33.365,35.202,20.2,28.825,1.307,1.527,3.454,3.180699036,2.448712161,3.733869957,0.27479415,856843,720,1280,1.298789333,0.396092,4.4412
7.344,32.163,33.968,20.084,28.411,1.197,1.312,3.486,2.769489651,2.291164382,3.135493201,0.180226271,419740,720,1280,1.298104,0.398294,3.7647
6.841,30.138,32.103,19.658,27.526,1.156,1.101,3.497,2.381802793,2.140574278,2.64577749,0.110426702,239140,720,1280,1.299002667,0.395446,2.7353
6.063,26.961,28.838,19.387,24.541,0.812,0.941,3.425,1.933826211,1.647736358,2.202583583,0.095392382,142404,720,1280,1.298312,0.397706,1.9706
5.022,23.536,25.885,17.752,20.521,0.815,1.1,2.983,1.659358857,1.384275477,1.881653812,0.099044704,83128,720,1280,1.29921,0.394827333,1.1471
14.055,37.588,41.66,19.819,28.098,4.744,2.875,2.646,5.155004033,2.92012988,7.259989761,0.851169942,60126511,720,1280,1.297136,0.400946,4.5714
13.996,37.506,41.497,19.785,28.191,4.445,2.832,2.673,4.950383853,2.720306217,7.17571179,0.809142907,5282009,720,1280,1.29867,0.396184,4.5143
13.909,37.48,41.448,19.786,28.446,4.024,2.789,2.721,4.580081194,2.666513817,6.453427266,0.668100259,1990347,720,1280,1.297991333,0.398326,4.2286
13.684,37.089,40.621,19.905,29.249,3.786,2.642,2.788,3.990580327,2.66024012,5.088410473,0.451096197,821420,720,1280,1.298888667,0.39551,4.3714
13.254,35.864,38.783,19.846,29.269,3.96,2.417,2.842,3.404091056,2.52111981,4.170336628,0.305061118,423475,720,1280,1.298204,0.397710667,3.6
12.635,33.545,36.56,19.897,26.603,3.998,2.369,2.908,2.936857713,2.346593702,3.36357206,0.211061059,258723,720,1280,1.299101333,0.394854,2.8286
11.588,29.768,33.582,19.356,22.058,3.484,2.575,2.928,2.413424021,2.02497951,2.777314945,0.161662179,164379,720,1280,1.298412,0.397123333,1.8
9.743,25.215,29.679,18.445,14.856,2.485,2.826,2.726,2.006997916,1.525259511,2.397580125,0.200770918,99625,720,1280,1.29931,0.394238,1.0571
24,39.68,45.245,48.186,34.116,0.358,2.579,9.405,3.220935197,2.591669823,4.415806373,0.299333866,56597233,720,1280,1.297228,0.400404,4.4333
23.968,39.61,45.247,48.173,34.011,0.293,2.593,9.411,3.096648716,2.539620331,4.330859385,0.300311274,7459433,720,1280,1.298761333,0.395638,4.3667
23.933,39.462,45.18,48.188,33.63,0.446,2.616,9.423,2.905368545,2.366649324,3.818063824,0.28270567,3612579,720,1280,1.298082667,0.397770667,4.2667
23.883,39.193,45.018,48.209,33.108,0.655,2.659,9.436,2.697830778,2.122248707,3.398324947,0.27060605,1524400,720,1280,1.298978,0.394951333,4.1667
23.812,38.616,44.558,48.14,32.148,0.994,2.72,9.468,2.561260124,1.979038701,3.258163852,0.284637111,730674,720,1280,1.298293333,0.397156667,3.7
23.698,37.859,44.154,48.124,30.977,1.961,2.819,9.519,2.543458036,1.858362612,3.169596903,0.275134643,431688,720,1280,1.29919,0.3943,2.8333
23.407,36.698,42.892,47.945,30.341,3.157,2.646,9.577,2.60738464,1.920763469,3.080525676,0.24056914,283166,720,1280,1.298504,0.396565333,1.9667
22.575,34.921,40.691,46.819,27.567,5.089,2.511,9.541,2.706915621,1.903073948,3.308312563,0.257379994,200158,720,1280,1.299399333,0.393675333,1.2333
22.386,38.514,41.535,47.127,32.508,9.023,1.703,7.524,3.26356725,2.745575253,3.771952482,0.184837261,58242388,720,1280,1.297306,0.399884667,4.2857
22.357,38.463,41.494,47.097,32.515,8.974,1.698,7.529,3.147115945,2.697248998,3.532794233,0.170552254,7154571,720,1280,1.298843333,0.395110667,4.2
22.326,38.32,41.382,47.097,32.493,8.914,1.687,7.539,2.977889593,2.553474612,3.345889447,0.157347404,3537200,720,1280,1.298166,0.397254667,4.3143
22.279,38.056,41.287,47.049,32.274,8.812,1.654,7.556,2.804182403,2.40917479,3.151806654,0.147001546,1576067,720,1280,1.299060667,0.394434,3.9429
22.211,37.593,40.872,46.994,32.025,8.687,1.568,7.59,2.709584903,2.301305112,3.000368716,0.132633635,810965,720,1280,1.298380667,0.396636667,3.1714
22.087,36.886,40.261,46.733,31.695,8.474,1.528,7.609,2.682670119,2.28920966,2.940725263,0.122725545,498085,720,1280,1.29927,0.393776,2.5429
21.705,35.978,39.034,46.673,31.4,7.431,1.48,7.699,2.762714679,2.370248126,3.049868676,0.130012353,333827,720,1280,1.298586667,0.396046667,1.7143
20.655,33.779,37.494,45.433,29.833,6.272,1.543,7.782,2.722846514,2.135428431,3.284407646,0.179372502,227578,720,1280,1.299477333,0.393154667,1
8.932,82.121,84.89,16.208,78.679,1.368,1.638,2.823,17.64118848,16.20224695,19.08114636,0.683476114,28189389,720,1280,1.29745,0.398942,4.3889
8.882,81.981,84.528,16.168,78.556,1.24,1.598,2.832,17.39674783,15.99207682,18.75359191,0.632776017,2578733,720,1280,1.298985333,0.394156,4.4167
8.85,81.835,84.4,16.144,78.649,1.199,1.518,2.831,17.06243656,15.85711527,18.46199546,0.578063178,1092673,720,1280,1.298304667,0.39631,4.2222
8.798,81.223,83.991,16.118,78.475,1.102,1.442,2.821,16.47080125,15.50040146,17.929238,0.544901579,536903,720,1280,1.299204,0.393474,3.9444
8.714,79.965,83.08,16.034,77.681,1.011,1.466,2.806,15.57527543,14.60580391,17.13560342,0.565497249,297432,720,1280,1.298517333,0.395688,3.5556
8.499,77.414,80.648,15.792,75.107,0.894,1.487,2.77,13.83036761,12.8252629,15.25599678,0.555791294,176498,720,1280,1.299415333,0.392828,2.8333
7.749,72.399,75.292,14.895,69.724,0.786,1.315,2.595,11.809861,10.99183615,13.01089547,0.503641635,109838,720,1280,1.298722667,0.395098,2.1111
6.221,62.104,64.756,12.78,59.515,0.552,1.066,2.441,7.951478868,7.221815545,8.763543167,0.330411247,69423,720,1280,1.29962,0.392194,1.0556
15.247,81.837,84.937,22.534,77.823,9.492,1.635,2.884,16.86547997,15.44583917,18.19448983,0.569849749,34611828,720,1280,1.296645333,0.404226,4.6129
15.213,81.708,84.886,22.526,77.782,9.461,1.608,2.883,16.6052606,14.9212318,17.91122613,0.584155931,3223694,720,1280,1.298177333,0.399503333,4.5806
15.189,81.542,84.682,22.498,77.738,9.461,1.555,2.881,16.22267879,14.69437088,17.47918205,0.53709268,1458603,720,1280,1.297495333,0.401627333,4.3871
15.144,80.786,84.063,22.419,77.35,9.486,1.491,2.867,15.41863783,14.28340129,16.68683319,0.493526771,745675,720,1280,1.298396667,0.398832667,4.1935
15.042,79.548,82.878,22.304,76.679,9.478,1.4,2.866,14.48946321,13.14776861,15.59057194,0.500632604,424799,720,1280,1.297709333,0.401017333,3.129
14.741,76.754,80.194,21.95,73.785,9.23,1.405,2.887,12.8921126,11.53444369,14.19665226,0.525085763,253811,720,1280,1.29861,0.398184,2.6452
13.664,70.711,74.293,21.034,67.573,8.059,1.317,2.907,10.59988008,9.610811517,11.96276891,0.458154338,152444,720,1280,1.297917333,0.400433333,1.8065
11.847,60.845,64.244,20.004,57.405,5.168,1.316,3.162,7.496029592,6.292191529,8.545458231,0.381440595,90979,720,1280,1.298814667,0.397569333,1.1613
7.078,39.617,46.534,12.528,35.286,3.008,3.102,2.359,3.47859083,3.023736891,5.637553002,0.32405887,59151514,720,1280,1.296774667,0.403512,4.4737
6.996,39.458,46.261,12.488,35.12,2.801,3.065,2.383,3.301859911,2.864422906,5.244042718,0.288686042,6167729,720,1280,1.298316,0.398776,4.5263
6.902,39.402,46.068,12.444,35.16,2.69,2.983,2.41,3.059036203,2.656848807,4.549773486,0.254108058,2481580,720,1280,1.297629333,0.400905333,4.2368
6.783,38.995,45.245,12.414,34.928,2.661,2.835,2.436,2.734548984,2.371352697,3.744248064,0.221229678,875618,720,1280,1.29853,0.398108,4.2368
6.65,37.861,43.489,12.347,33.765,2.369,2.608,2.457,2.440800429,2.123209246,2.978625494,0.169048615,429410,720,1280,1.297848,0.400294667,3.3947
6.392,36.04,41.298,12.059,32.509,2.049,2.441,2.462,2.232104591,1.931870495,2.751367522,0.198559303,250447,720,1280,1.298742667,0.397461333,2.3158
5.918,33.409,37.387,11.486,30.219,1.449,1.778,2.445,2.04623359,1.70767273,2.519417012,0.178021244,153802,720,1280,1.298056,0.399712667,1.3421
5.276,29.333,32.598,10.651,26.447,1.275,1.312,2.369,1.935517539,1.716682844,2.339149564,0.138330829,94892,720,1280,1.298947333,0.396842667,1.0526
6.506,40.526,48.75,10.532,34.325,3.568,4.614,1.755,3.395602455,2.924860734,4.627341771,0.328752911,57832059,720,1280,1.2969,0.402829333,4.3824
6.426,40.381,48.616,10.481,34.264,3.467,4.582,1.774,3.195141919,2.807705088,3.822654263,0.24905033,6123310,720,1280,1.298438,0.398084,4.4118
6.328,40.336,48.341,10.409,34.259,3.37,4.507,1.8,2.93745437,2.601221733,3.517526355,0.221944473,2467442,720,1280,1.297760667,0.400220667,4.3235
6.194,39.95,47.309,10.339,33.949,3.187,4.261,1.834,2.607895277,2.287510749,3.151779483,0.202691166,853424,720,1280,1.298654667,0.397415333,4
6.057,38.875,45.492,10.201,32.773,3.04,3.856,1.859,2.345839046,2.008107648,2.896891987,0.20445906,412010,720,1280,1.297977333,0.399605333,3.1176
5.832,37.414,43.203,10.037,30.915,2.764,3.328,1.886,2.174621253,1.758701993,2.753588189,0.21613636,244167,720,1280,1.298864667,0.396764,2.0588
5.435,35.35,40.216,9.589,29.536,2.302,2.653,1.898,2.056967,1.631188762,2.602092626,0.218243881,154212,720,1280,1.298182,0.399022,1.2941
4.72,30.911,34.586,9.278,26.157,1.827,1.908,1.879,1.907115891,1.539485061,2.295977909,0.163877687,101548,720,1280,1.29907,0.396146667,1.0588
3.415,24.617,27.076,12.935,22.452,0.103,1.23,2.691,2.472187661,2.210443483,2.748596293,0.149980299,33237954,720,1280,1.297022,0.40217,4.4545
3.346,24.513,27.066,12.899,22.389,0.098,1.261,2.708,2.420506794,2.138589801,2.743641504,0.155783009,3602573,720,1280,1.298554667,0.397430667,4.3636
3.283,24.386,27,12.862,22.419,0.147,1.301,2.683,2.31630667,2.093512508,2.700053184,0.15679288,1530205,720,1280,1.297880667,0.399558667,4.3333
3.198,23.939,26.345,12.776,22.152,0.156,1.261,2.629,2.194897181,2.00914028,2.53058878,0.132674547,641221,720,1280,1.298772667,0.396751333,4.1212
3.105,23.128,25.556,12.653,21.432,0.103,1.238,2.521,2.082103222,1.929345607,2.322343597,0.097681493,314862,720,1280,1.298089333,0.398946,3.4848
2.932,21.969,24.863,12.32,20.007,0.097,1.391,2.309,1.969854451,1.837701591,2.218285877,0.090803819,186245,720,1280,1.298986,0.396106,2.6061
2.574,20.572,23.671,11.34,18.164,0.197,1.526,1.881,1.853983428,1.735737336,2.037921181,0.071435484,112933,720,1280,1.298295333,0.398358667,2.0606
1.977,18.32,21.166,8.948,15.636,0.225,1.462,1.341,1.70851366,1.635113638,1.806277592,0.040070551,63844,720,1280,1.299191333,0.395482,1.3333
31.891,53.573,68.011,77.863,32.894,19.8,6.602,9.538,8.769682163,3.645255063,16.47710148,2.401906681,75975542,720,1280,1.29713,0.401554,4.575
31.844,53.515,67.986,77.832,32.85,19.781,6.591,9.54,8.842107109,3.678793456,16.61445907,2.397274906,6276923,720,1280,1.298664,0.396803333,4.575
31.776,53.336,67.789,77.81,32.684,19.724,6.594,9.549,8.665137096,3.591057734,16.23458712,2.36376191,4486323,720,1280,1.297986,0.398939333,4.625
31.621,52.658,66.839,77.734,32.36,19.43,6.464,9.58,8.257141706,3.493939947,15.21629607,2.207817304,2897539,720,1280,1.298882667,0.396128,4.425
31.211,50.859,63.505,77.605,32.11,18.977,6.141,9.651,7.381543999,3.382445202,12.8013475,1.850813083,1591007,720,1280,1.298197333,0.398324667,4.225
30.314,47.455,59.55,77.318,32.333,17.774,5.956,9.845,6.325599035,3.095835301,10.79791341,1.489354806,895351,720,1280,1.299096,0.395472667,3.6
28.278,41.078,54.136,76.448,29.993,15.317,5.615,10.185,4.986768277,2.800505202,8.417510974,1.005860963,531398,720,1280,1.298406667,0.397736667,1.9
24.451,32.127,41.897,74.585,23.898,11.064,4.37,10.839,3.533058598,2.597622483,4.586013067,0.375890739,329320,720,1280,1.2993,0.394851333,1.125
21.401,43.1,65.86,54.259,26.246,9.733,9.35,7.445,5.948502808,2.062749524,15.33246705,2.98761782,65930223,720,1280,1.297228667,0.400965333,4.7143
21.368,43.062,65.838,54.242,26.199,9.718,9.346,7.438,5.984282591,2.068485327,15.33413762,2.974000205,4787754,720,1280,1.298763333,0.396208,4.5429
21.318,42.966,65.747,54.227,26.15,9.662,9.368,7.443,5.873163506,2.018633695,15.07741524,2.938262592,3320736,720,1280,1.298086,0.398347333,4.6857
21.186,42.492,65.139,54.183,26.034,9.412,9.39,7.483,5.566736129,1.959724707,14.1587572,2.819828465,1982292,720,1280,1.298982667,0.395534667,4.5714
20.831,41.275,62.527,54.108,25.279,8.792,9.172,7.588,5.031687813,1.882702621,12.59599847,2.502212868,1082140,720,1280,1.298296667,0.397732,4.2
20.072,38.995,59.74,54,24.256,7.743,8.803,7.789,4.383689889,1.841683181,11.65384621,2.133676976,628299,720,1280,1.299195333,0.394873333,3.2286
18.646,35.143,56.227,54.114,22.192,6.002,8.365,7.969,3.766736714,1.790573502,9.819674474,1.714211174,388505,720,1280,1.298507333,0.397142,2.0571
15.987,28.669,43.275,53.114,19.305,4.435,5.658,7.999,2.92270831,1.764099024,5.345085394,0.757174565,240799,720,1280,1.2994,0.394254,1.2286
27.52,57.829,75.163,48.58,37.073,9.287,8.342,7.315,10.76187225,4.233164547,21.51967049,3.794075145,74991077,720,1280,1.297317333,0.400413333,4.6176
27.482,57.76,75.084,48.556,37.032,9.275,8.338,7.312,10.83863917,4.303649076,21.72383754,3.806301617,5813570,720,1280,1.298854667,0.395642667,4.6471
27.416,57.623,75.107,48.504,36.886,9.209,8.364,7.317,10.65622122,4.190262756,21.48693454,3.763599096,4175760,720,1280,1.298180667,0.397781333,4.6176
27.221,56.856,74.107,48.384,36.604,8.993,8.223,7.367,9.962024008,4.086955166,19.58977222,3.428425024,2565886,720,1280,1.299072,0.394961333,4.5294
26.739,54.972,71.391,48.223,35.556,8.238,7.94,7.48,8.819809813,3.897317635,16.78551132,2.923180371,1378386,720,1280,1.298388667,0.397165333,4.3235
25.724,51.084,67.375,47.625,33.398,7.418,7.524,7.611,7.319091982,3.654453918,14.0462012,2.351809456,772151,720,1280,1.299284667,0.394312667,3.5
23.597,43.99,59.445,45.889,29.074,5.803,6.856,7.743,5.527866251,3.283741192,9.833267649,1.549313781,460165,720,1280,1.298594667,0.396574,1.9706
19.502,33.228,44.048,44.122,23.319,4.717,4.95,7.852,3.56847702,2.650695879,5.346131669,0.628417048,282627,720,1280,1.29949,0.393685333,1.0588
23.083,56.674,72.519,72.345,37.013,15.931,8.09,5.158,11.55632669,4.853155883,29.09636694,4.248602344,72209286,720,1280,1.297400667,0.399880667,4.5938
23.045,56.645,72.599,72.328,37.139,15.87,8.077,5.154,11.62290349,4.977696217,29.13186259,4.220953102,5356432,720,1280,1.298940667,0.395109333,4.5938
22.978,56.513,72.582,72.305,36.884,15.795,8.094,5.157,11.44679871,4.847969455,29.04762565,4.190030167,3835176,720,1280,1.298261333,0.397254,4.4688
22.82,55.972,71.882,72.238,36.472,15.508,8.051,5.164,11.02766443,4.661046312,28.09232106,4.048077697,2379070,720,1280,1.299155333,0.394432667,4.2188
22.459,54.584,70.8,72.139,35.83,14.909,7.995,5.188,10.0655305,4.341084922,25.5670664,3.708491096,1237479,720,1280,1.298477333,0.396636,3.9688
21.571,51.221,67.932,71.764,33.506,13.698,7.559,5.236,8.509906474,3.897701573,21.28311432,3.03953372,663164,720,1280,1.299365333,0.393773333,2.8438
19.279,42.688,58.259,70.608,28.638,10.951,6.059,5.455,5.910760806,3.179432267,12.67201277,1.753450079,377416,720,1280,1.298682,0.396045333,1.8125
15.453,29.092,37.529,69.153,20.612,6.464,3.093,5.946,3.212868323,2.378597752,4.0748929,0.35749966,221703,720,1280,1.299568667,0.393153333,1.3125
11.032,80.441,82.575,17.776,76.627,0.349,1.655,3.298,24.16169534,21.47167814,30.58024085,1.698944858,45064973,720,1280,1.297480667,0.399388,4.6286
11.028,80.325,82.464,17.777,76.546,0.343,1.669,3.3,24.17469141,21.40991015,30.77427178,1.646055315,2702823,720,1280,1.299017333,0.394604667,4.6857
10.991,80.22,82.381,17.722,76.429,0.363,1.676,3.297,23.90154862,21.06448022,30.80560195,1.666227045,1885134,720,1280,1.298328667,0.396754,4.5143
10.858,79.652,81.929,17.592,75.864,0.207,1.775,3.277,22.74965678,19.82706033,31.06287167,1.925838296,1205217,720,1280,1.299234,0.393932,4.4571
10.54,77.947,80.281,17.205,74.447,0.183,1.863,3.226,20.30130272,17.43156257,28.30717317,1.848506537,665927,720,1280,1.298545333,0.396136667,3.8286
10.014,74.646,78.334,16.564,70.729,0.335,2.125,3.117,17.38452435,15.19753523,24.76414556,1.646652917,388980,720,1280,1.299442667,0.39327,2.9429
8.788,66.782,72.611,14.814,60.022,0.513,3.52,2.822,12.76035246,10.37967951,18.74363688,1.442318949,238409,720,1280,1.298754667,0.395542,1.8
5.781,47.404,55.743,10.704,38.836,0.754,4.544,2.008,6.049126454,4.731324589,8.59316316,0.757433891,135357,720,1280,1.29965,0.392651333,1.1429
7.187,27.25,30.924,14.814,17.942,2.732,2.701,2.91,2.860409319,1.539778199,4.892366997,0.728138998,46112087,720,1280,1.297544667,0.398922,4.5938
7.085,27.007,30.699,14.789,17.79,2.487,2.697,2.946,2.591687832,1.414005829,3.948847907,0.638849195,5454951,720,1280,1.299082667,0.394138667,4.5312
6.933,26.769,30.451,14.741,17.78,2.145,2.68,2.997,2.271929801,1.21001024,3.431581043,0.565677538,1817291,720,1280,1.298401333,0.396283333,4.5625
6.779,26.262,29.759,14.689,18.242,1.845,2.542,3.025,2.014412421,1.119931941,2.982570434,0.494303276,668875,720,1280,1.299301333,0.393453333,4.5
6.545,25.152,28.379,14.667,18.925,1.762,2.121,3.041,1.764517944,1.138603892,2.574165129,0.375140676,337241,720,1280,1.298614,0.395665333,3.9688
6.127,23.209,26.08,14.299,18.817,1.31,1.551,3.026,1.495867782,1.157505376,2.118471547,0.250306609,197731,720,1280,1.299512667,0.392796667,2.7188
5.364,20.315,22.528,13.855,17.997,1.072,0.981,3.032,1.245561718,0.940707535,1.522302083,0.12763004,120738,720,1280,1.298820667,0.395072,1.75
4.257,17.052,19.338,12.275,14.911,1.038,1.14,2.733,1.065724321,0.816167178,1.409862934,0.120260997,67003,720,1280,1.299714667,0.39217,1.2812
11.211,30.435,35.289,27.298,17.482,2.9,2.612,4.136,3.480565785,2.276642477,4.959866897,0.451622882,62784543,720,1280,1.295569333,0.405044667,4.3429
11.132,30.19,34.993,27.25,17.098,2.702,2.613,4.165,3.348480003,2.204006419,4.756936243,0.466469831,9213309,720,1280,1.297110667,0.400339333,4.3143
10.987,29.878,34.606,27.217,16.3,2.397,2.622,4.195,3.064944664,1.998669119,4.199661181,0.455196418,4073643,720,1280,1.296432667,0.402451333,4.3429
10.757,29.199,33.349,27.12,15.339,2.177,2.55,4.2,2.740006446,1.785535287,3.631749228,0.407962806,1522159,720,1280,1.297326667,0.399669333,4.3714
10.357,27.7,31.092,26.875,14.331,1.922,2.376,4.165,2.420404954,1.639454729,3.295554333,0.35013774,581429,720,1280,1.296642667,0.401846667,4.1714
9.679,25.128,27.623,26.511,14.173,1.301,2.146,4.09,2.116180411,1.629959741,2.822562774,0.331124395,291044,720,1280,1.297537333,0.399028,3.2286
8.539,21.63,24.615,25.743,14.608,1.087,1.933,3.955,1.75294068,1.225945996,2.338279826,0.309663881,169945,720,1280,1.296852,0.401258,1.9143
6.813,17.947,21.565,24.278,13.084,1.261,2.154,3.683,1.428491015,0.903368012,1.920727286,0.245965373,95093,720,1280,1.297744,0.398414,1.2571
6.118,42.763,44.015,14.724,41.628,1.515,0.528,3.122,5.937072835,5.220692997,6.720495021,0.296755315,56828569,720,1280,1.295707333,0.404422,4.5405
6.017,42.673,43.951,14.682,41.525,1.415,0.522,3.155,5.710588251,5.001469612,6.718890821,0.300881186,4613175,720,1280,1.297244667,0.399709333,4.4324
5.935,42.639,43.839,14.615,41.493,1.287,0.489,3.158,5.344267461,4.77213108,6.282285163,0.250063779,1580309,720,1280,1.296565333,0.401826,4.5135
